央视频道,#genre#
湖北卫视,http://171.83.96.76:8004/rtp/239.254.96.1:7980
湖北卫视,http://171.83.96.76:8004/rtp/239.254.96.115:8664
江西卫视,http://171.83.96.76:8004/rtp/239.69.1.126:10394
江西卫视,http://171.83.96.76:8004/rtp/239.254.96.27:8136
四川卫视,http://171.83.96.76:8004/rtp/239.254.96.90:8514
四川卫视,http://171.83.96.76:8004/rtp/239.69.1.169:10650
重庆卫视,http://171.83.96.76:8004/rtp/239.69.1.149:10530
重庆卫视,http://171.83.96.76:8004/rtp/239.254.96.25:8124
贵州卫视,http://171.83.96.76:8004/rtp/239.69.1.150:10536
贵州卫视,http://171.83.96.76:8004/rtp/239.254.96.31:8160
云南卫视,http://171.83.96.76:8004/rtp/239.254.96.30:8154
云南卫视,http://171.83.96.76:8004/rtp/239.69.2.25:11304
天津卫视,http://171.83.96.76:8004/rtp/239.254.96.29:8148
天津卫视,http://171.83.96.76:8004/rtp/239.69.1.68:10048
安徽卫视,http://171.83.96.76:8004/rtp/239.69.1.70:10060
安徽卫视,http://171.83.96.76:8004/rtp/239.254.96.20:8094
山东卫视,http://171.83.96.76:8004/rtp/239.69.1.69:10054
山东卫视,http://171.83.96.76:8004/rtp/239.254.96.21:8100
辽宁卫视,http://171.83.96.76:8004/rtp/239.69.1.71:10066
辽宁卫视,http://171.83.96.76:8004/rtp/239.254.96.19:8088
黑龙江卫视,http://171.83.96.76:8004/rtp/239.254.96.92:8526
黑龙江卫视,http://171.83.96.76:8004/rtp/239.254.96.138:8902
吉林卫视,http://171.83.96.76:8004/rtp/239.69.1.212:10914
吉林卫视,http://171.83.96.76:8004/rtp/239.254.96.91:8520
内蒙古卫视,http://171.83.96.76:8004/rtp/239.254.96.41:8220
宁夏卫视,http://171.83.96.76:8004/rtp/239.254.96.97:8556
宁夏卫视,http://171.83.96.76:8004/rtp/239.69.2.33:11352
山西卫视,http://171.83.96.76:8004/rtp/239.254.96.93:8532
陕西卫视,http://171.83.96.76:8004/rtp/239.254.96.186:9196
甘肃卫视,http://171.83.96.76:8004/rtp/239.69.2.23:11292
甘肃卫视,http://171.83.96.76:8004/rtp/239.254.96.187:9202
青海卫视,http://171.83.96.76:8004/rtp/239.254.96.95:8544
青海卫视,http://171.83.96.76:8004/rtp/239.69.2.24:11298
新疆卫视,http://171.83.96.76:8004/rtp/239.69.2.30:11334
新疆卫视,http://171.83.96.76:8004/rtp/239.254.96.47:8256
西藏卫视,http://171.83.96.76:8004/rtp/239.254.96.35:8184
西藏卫视,http://171.83.96.76:8004/rtp/239.69.2.31:11340
三沙卫视,http://171.83.96.76:8004/rtp/239.69.1.171:10662
兵团卫视,http://171.83.96.76:8004/rtp/239.69.2.32:11346
兵团卫视,http://171.83.96.76:8004/rtp/239.254.96.48:8262
山东教育卫视,http://171.83.96.76:8004/rtp/239.69.1.228:11010
中国教育1台,http://171.83.96.76:8004/rtp/239.69.1.110:10298
中国教育2台,http://171.83.96.76:8004/rtp/239.69.1.183:10734
中国教育4台,http://171.83.96.76:8004/rtp/239.69.1.175:10686
中国教育4台,http://171.83.96.76:8004/rtp/239.69.2.29:11328
湖南卫视,http://112.254.55.106:22222/rtp/239.253.254.82:8000
浙江卫视,http://112.254.55.106:22222/rtp/239.253.254.84:8000
江苏卫视,http://112.254.55.106:22222/rtp/239.253.254.83:8000
东方卫视,http://112.254.55.106:22222/rtp/239.253.254.86:8000
深圳卫视,http://112.254.55.106:22222/rtp/239.253.254.91:8000
北京卫视,http://112.254.55.106:22222/rtp/239.253.254.85:8000
广东卫视,http://112.254.55.106:22222/rtp/239.253.254.90:8000
广西卫视,http://112.254.55.106:22222/rtp/239.253.254.197:8000
东南卫视,http://112.254.55.106:22222/rtp/239.253.254.105:8000
海南卫视,http://112.254.55.106:22222/rtp/239.253.254.179:8000
河北卫视,http://112.254.55.106:22222/rtp/239.253.254.112:8000
河南卫视,http://112.254.55.106:22222/rtp/239.253.254.190:8000
湖北卫视,http://112.254.55.106:22222/rtp/239.253.254.88:8000
江西卫视,http://112.254.55.106:22222/rtp/239.253.254.47:8000
四川卫视,http://112.254.55.106:22222/rtp/239.253.254.180:8000
重庆卫视,http://112.254.55.106:22222/rtp/239.253.254.38:8000
贵州卫视,http://112.254.55.106:22222/rtp/239.253.254.113:8000
云南卫视,http://112.254.55.106:22222/rtp/239.253.254.196:8000
天津卫视,http://112.254.55.106:22222/rtp/239.253.254.89:8000
安徽卫视,http://112.254.55.106:22222/rtp/239.253.254.87:8000
山东卫视,http://112.254.55.106:22222/rtp/239.253.254.78:8000
辽宁卫视,http://112.254.55.106:22222/rtp/239.253.254.92:8000
黑龙江卫视,http://112.254.55.106:22222/rtp/239.253.254.93:8000
吉林卫视,http://112.254.55.106:22222/rtp/239.253.254.173:8000
甘肃卫视,http://112.254.55.106:22222/rtp/239.253.254.74:8000
青海卫视,http://112.254.55.106:22222/rtp/239.253.254.195:8000
中国教育1台,http://112.254.55.106:22222/rtp/239.253.254.110:8000
中国教育4台,http://112.254.55.106:22222/rtp/239.253.254.116:8000
湖南卫视,http://115.171.216.84:4000/rtp/225.1.8.41:8012
浙江卫视,http://115.171.216.84:4000/rtp/225.1.8.46:8036
江苏卫视,http://115.171.216.84:4000/rtp/225.1.8.44:8028
东方卫视,http://115.171.216.84:4000/rtp/225.1.8.45:8032
深圳卫视,http://115.171.216.84:4000/rtp/225.1.8.43:8020
北京卫视,http://115.171.216.84:4000/rtp/225.1.8.21:8002
广东卫视,http://115.171.216.84:4000/rtp/225.1.8.49:8048
东南卫视,http://115.171.216.84:4000/rtp/225.1.8.79:8148
河北卫视,http://115.171.216.84:4000/rtp/225.1.8.76:8002
湖北卫视,http://115.171.216.84:4000/rtp/225.1.8.47:8044
江西卫视,http://115.171.216.84:4000/rtp/225.1.8.171:8166
重庆卫视,http://115.171.216.84:4000/rtp/225.1.8.172:8162
贵州卫视,http://115.171.216.84:4000/rtp/225.1.8.77:8076
天津卫视,http://115.171.216.84:4000/rtp/225.1.8.48:8044
安徽卫视,http://115.171.216.84:4000/rtp/225.1.8.52:8064
山东卫视,http://115.171.216.84:4000/rtp/225.1.8.50:8052
辽宁卫视,http://115.171.216.84:4000/rtp/225.1.8.51:8056
黑龙江卫视,http://115.171.216.84:4000/rtp/225.1.8.42:8016
三沙卫视,http://115.171.216.84:4000/rtp/225.1.8.78:4120
中国教育1台,http://115.171.216.84:4000/rtp/225.1.8.32:8152
中国教育1台,http://115.171.216.84:4000/rtp/225.1.8.169:4120
中国教育2台,http://115.171.216.84:4000/rtp/225.1.8.193:4120
中国教育3台,http://115.171.216.84:4000/rtp/225.1.8.194:4120
中国教育4台,http://115.171.216.84:4000/rtp/225.1.8.195:4120
湖南卫视,http://221.222.79.96:9999/rtp/239.3.1.132:8012
浙江卫视,http://221.222.79.96:9999/rtp/239.3.1.137:8036
江苏卫视,http://221.222.79.96:9999/rtp/239.3.1.135:8028
东方卫视,http://221.222.79.96:9999/rtp/239.3.1.136:8032
深圳卫视,http://221.222.79.96:9999/rtp/239.3.1.134:8020
北京卫视,http://221.222.79.96:9999/rtp/239.3.1.241:8000
广东卫视,http://221.222.79.96:9999/rtp/239.3.1.142:8048
东南卫视,http://221.222.79.96:9999/rtp/239.3.1.156:8148
河北卫视,http://221.222.79.96:9999/rtp/239.3.1.148:8072
河南卫视,http://221.222.79.96:9999/rtp/239.3.1.50:8184
湖北卫视,http://221.222.79.96:9999/rtp/239.3.1.138:8044
江西卫视,http://221.222.79.96:9999/rtp/239.3.1.123:8164
重庆卫视,http://221.222.79.96:9999/rtp/239.3.1.122:8160
贵州卫视,http://221.222.79.96:9999/rtp/239.3.1.149:8076
天津卫视,http://221.222.79.96:9999/rtp/239.3.1.141:1234
安徽卫视,http://221.222.79.96:9999/rtp/239.3.1.211:8064
山东卫视,http://221.222.79.96:9999/rtp/239.3.1.209:8052
辽宁卫视,http://221.222.79.96:9999/rtp/239.3.1.210:8056
黑龙江卫视,http://221.222.79.96:9999/rtp/239.3.1.133:8016
吉林卫视,http://221.222.79.96:9999/rtp/239.3.1.240:8172
西藏卫视,http://221.222.79.96:9999/rtp/239.3.1.166:8188
山东教育卫视,http://221.222.79.96:9999/rtp/239.3.1.52:4120
中国教育1台,http://221.222.79.96:9999/rtp/239.3.1.57:8152
中国教育2台,http://221.222.79.96:9999/rtp/239.3.1.54:4120
中国教育4台,http://221.222.79.96:9999/rtp/239.3.1.56:4120
湖南卫视,http://171.83.96.76:8001/rtp/239.254.96.15:8064
湖南卫视,http://171.83.96.76:8001/rtp/239.254.96.139:8908
浙江卫视,http://171.83.96.76:8001/rtp/239.254.96.18:8082
浙江卫视,http://171.83.96.76:8001/rtp/239.254.96.143:8932
江苏卫视,http://171.83.96.76:8001/rtp/239.254.96.17:8076
江苏卫视,http://171.83.96.76:8001/rtp/239.254.96.144:8938
东方卫视,http://171.83.96.76:8001/rtp/239.254.96.142:8926
东方卫视,http://171.83.96.76:8001/rtp/239.254.96.2:7986
深圳卫视,http://171.83.96.76:8001/rtp/239.254.96.34:8178
深圳卫视,http://171.83.96.76:8001/rtp/239.254.96.137:8896
北京卫视,http://171.83.96.76:8001/rtp/239.254.96.16:8070
北京卫视,http://171.83.96.76:8001/rtp/239.254.96.141:8920
广东卫视,http://171.83.96.76:8001/rtp/239.254.96.22:8106
广东卫视,http://171.83.96.76:8001/rtp/239.254.96.140:8914
广西卫视,http://171.83.96.76:8001/rtp/239.69.1.191:10788
广西卫视,http://171.83.96.76:8001/rtp/239.254.96.23:8112
东南卫视,http://171.83.96.76:8001/rtp/239.254.96.26:8130
东南卫视,http://171.83.96.76:8001/rtp/239.69.1.108:10286
海南卫视,http://171.83.96.76:8001/rtp/239.69.1.151:10542
河北卫视,http://171.83.96.76:8001/rtp/239.254.96.185:9190
河北卫视,http://171.83.96.76:8001/rtp/239.69.1.157:10578
河北卫视,http://171.83.96.76:8001/rtp/239.254.96.113:9616
河南卫视,http://171.83.96.76:8001/rtp/239.69.1.168:10644
河南卫视,http://171.83.96.76:8001/rtp/239.254.96.28:8142
湖北卫视,http://171.83.96.76:8001/rtp/239.254.96.1:7980
湖北卫视,http://171.83.96.76:8001/rtp/239.254.96.115:8664
江西卫视,http://171.83.96.76:8001/rtp/239.254.96.27:8136
江西卫视,http://171.83.96.76:8001/rtp/239.69.1.126:10394
四川卫视,http://171.83.96.76:8001/rtp/239.69.1.169:10650
四川卫视,http://171.83.96.76:8001/rtp/239.254.96.90:8514
重庆卫视,http://171.83.96.76:8001/rtp/239.69.1.149:10530
重庆卫视,http://171.83.96.76:8001/rtp/239.254.96.25:8124
贵州卫视,http://171.83.96.76:8001/rtp/239.69.1.150:10536
贵州卫视,http://171.83.96.76:8001/rtp/239.254.96.31:8160
云南卫视,http://171.83.96.76:8001/rtp/239.254.96.30:8154
云南卫视,http://171.83.96.76:8001/rtp/239.69.2.25:11304
天津卫视,http://171.83.96.76:8001/rtp/239.69.1.68:10048
天津卫视,http://171.83.96.76:8001/rtp/239.254.96.29:8148
安徽卫视,http://171.83.96.76:8001/rtp/239.254.96.20:8094
安徽卫视,http://171.83.96.76:8001/rtp/239.69.1.70:10060
山东卫视,http://171.83.96.76:8001/rtp/239.69.1.69:10054
山东卫视,http://171.83.96.76:8001/rtp/239.254.96.21:8100
辽宁卫视,http://171.83.96.76:8001/rtp/239.69.1.71:10066
辽宁卫视,http://171.83.96.76:8001/rtp/239.254.96.19:8088
黑龙江卫视,http://171.83.96.76:8001/rtp/239.254.96.92:8526
黑龙江卫视,http://171.83.96.76:8001/rtp/239.254.96.138:8902
吉林卫视,http://171.83.96.76:8001/rtp/239.69.1.212:10914
吉林卫视,http://171.83.96.76:8001/rtp/239.254.96.91:8520
内蒙古卫视,http://171.83.96.76:8001/rtp/239.254.96.41:8220
宁夏卫视,http://171.83.96.76:8001/rtp/239.69.2.33:11352
宁夏卫视,http://171.83.96.76:8001/rtp/239.254.96.97:8556
山西卫视,http://171.83.96.76:8001/rtp/239.254.96.93:8532
陕西卫视,http://171.83.96.76:8001/rtp/239.254.96.186:9196
甘肃卫视,http://171.83.96.76:8001/rtp/239.254.96.187:9202
甘肃卫视,http://171.83.96.76:8001/rtp/239.69.2.23:11292
青海卫视,http://171.83.96.76:8001/rtp/239.254.96.95:8544
青海卫视,http://171.83.96.76:8001/rtp/239.69.2.24:11298
新疆卫视,http://171.83.96.76:8001/rtp/239.69.2.30:11334
新疆卫视,http://171.83.96.76:8001/rtp/239.254.96.47:8256
西藏卫视,http://171.83.96.76:8001/rtp/239.254.96.35:8184
西藏卫视,http://171.83.96.76:8001/rtp/239.69.2.31:11340
三沙卫视,http://171.83.96.76:8001/rtp/239.69.1.171:10662
兵团卫视,http://171.83.96.76:8001/rtp/239.254.96.48:8262
兵团卫视,http://171.83.96.76:8001/rtp/239.69.2.32:11346
山东教育卫视,http://171.83.96.76:8001/rtp/239.69.1.228:11010
中国教育1台,http://171.83.96.76:8001/rtp/239.69.1.110:10298
中国教育2台,http://171.83.96.76:8001/rtp/239.69.1.183:10734
中国教育4台,http://171.83.96.76:8001/rtp/239.69.1.175:10686
中国教育4台,http://171.83.96.76:8001/rtp/239.69.2.29:11328
山东卫视,http://123.112.240.132:5555/rtp/239.3.1.209:8052$北京联通
湖南卫视,http://123.112.240.132:5555/rtp/239.3.1.132:8012$北京联通
浙江卫视,http://123.112.240.132:5555/rtp/239.3.1.137:8036$北京联通
江苏卫视,http://123.112.240.132:5555/rtp/239.3.1.135:8028$北京联通
东方卫视,http://123.112.240.132:5555/rtp/239.3.1.136:8032$北京联通
深圳卫视,http://123.112.240.132:5555/rtp/239.3.1.134:8020$北京联通
北京卫视,http://123.112.240.132:5555/rtp/239.3.1.241:8000$北京联通
广东卫视,http://123.112.240.132:5555/rtp/239.3.1.142:8048$北京联通
广西卫视,http://123.112.240.132:5555/rtp/239.3.1.39:8300$北京联通
东南卫视,http://123.112.240.132:5555/rtp/239.3.1.156:8148$北京联通
海南卫视,http://123.112.240.132:5555/rtp/239.3.1.45:8304$北京联通
河北卫视,http://123.112.240.132:5555/rtp/239.3.1.148:8072$北京联通
河南卫视,http://123.112.240.132:5555/rtp/239.3.1.50:8184$北京联通
湖北卫视,http://123.112.240.132:5555/rtp/239.3.1.138:8044$北京联通
江西卫视,http://123.112.240.132:5555/rtp/239.3.1.123:8164$北京联通
四川卫视,http://123.112.240.132:5555/rtp/239.3.1.29:8288$北京联通
重庆卫视,http://123.112.240.132:5555/rtp/239.3.1.122:8160$北京联通
贵州卫视,http://123.112.240.132:5555/rtp/239.3.1.149:8076$北京联通
云南卫视,http://123.112.240.132:5555/rtp/239.3.1.26:8108$北京联通
天津卫视,http://123.112.240.132:5555/rtp/239.3.1.141:1234$北京联通
安徽卫视,http://123.112.240.132:5555/rtp/239.3.1.211:8064$北京联通
辽宁卫视,http://123.112.240.132:5555/rtp/239.3.1.210:8056$北京联通
黑龙江卫视,http://123.112.240.132:5555/rtp/239.3.1.133:8016$北京联通
吉林卫视,http://123.112.240.132:5555/rtp/239.3.1.240:8172$北京联通
内蒙古卫视,http://123.112.240.132:5555/rtp/239.3.1.43:8176$北京联通
宁夏卫视,http://123.112.240.132:5555/rtp/239.3.1.169:8212$北京联通
山西卫视,http://123.112.240.132:5555/rtp/239.3.1.42:8172$北京联通
陕西卫视,http://123.112.240.132:5555/rtp/239.3.1.41:8140$北京联通
甘肃卫视,http://123.112.240.132:5555/rtp/239.3.1.201:8180$北京联通
青海卫视,http://123.112.240.132:5555/rtp/239.3.1.44:8184$北京联通
新疆卫视,http://123.112.240.132:5555/rtp/239.3.1.167:8192$北京联通
西藏卫视,http://123.112.240.132:5555/rtp/239.3.1.166:8188$北京联通
三沙卫视,http://123.112.240.132:5555/rtp/239.3.1.155:4120$北京联通
兵团卫视,http://123.112.240.132:5555/rtp/239.3.1.168:8196$北京联通
山东教育卫视,http://123.112.240.132:5555/rtp/239.3.1.52:4120$北京联通
山东卫视,http://111.167.17.186:5002/rtp/225.1.1.148:5002$天津联通
湖南卫视,http://111.167.17.186:5002/rtp/225.1.1.114:5002$天津联通
浙江卫视,http://111.167.17.186:5002/rtp/225.1.1.112:5002$天津联通
江苏卫视,http://111.167.17.186:5002/rtp/225.1.1.126:5002$天津联通
东方卫视,http://111.167.17.186:5002/rtp/225.1.2.31:5002$天津联通
深圳卫视,http://111.167.17.186:5002/rtp/225.1.1.117:5002$天津联通
北京卫视,http://111.167.17.186:5002/rtp/225.1.1.113:5002$天津联通
广东卫视,http://111.167.17.186:5002/rtp/225.1.1.116:5002$天津联通
广西卫视,http://111.167.17.186:5002/rtp/225.1.2.81:5002$天津联通
东南卫视,http://111.167.17.186:5002/rtp/225.1.2.235:5002$天津联通
海南卫视,http://111.167.17.186:5002/rtp/225.1.2.82:5002$天津联通
河北卫视,http://111.167.17.186:5002/rtp/225.1.2.27:5002$天津联通
河南卫视,http://111.167.17.186:5002/rtp/225.1.2.61:5002$天津联通
湖北卫视,http://111.167.17.186:5002/rtp/225.1.1.147:5002$天津联通
江西卫视,http://111.167.17.186:5002/rtp/225.1.2.29:5002$天津联通
四川卫视,http://111.167.17.186:5002/rtp/225.1.1.123:5002$天津联通
重庆卫视,http://111.167.17.186:5002/rtp/225.1.1.155:5002$天津联通
贵州卫视,http://111.167.17.186:5002/rtp/225.1.2.28:5002$天津联通
云南卫视,http://111.167.17.186:5002/rtp/225.1.1.250:5002$天津联通
天津卫视,http://111.167.17.186:5002/rtp/225.1.1.111:5002$天津联通
安徽卫视,http://111.167.17.186:5002/rtp/225.1.1.127:5002$天津联通
辽宁卫视,http://111.167.17.186:5002/rtp/225.1.1.154:5002$天津联通
黑龙江卫视,http://111.167.17.186:5002/rtp/225.1.1.115:5002$天津联通
吉林卫视,http://111.167.17.186:5002/rtp/225.1.2.26:5002$天津联通
内蒙古卫视,http://111.167.17.186:5002/rtp/225.1.1.165:5002$天津联通
宁夏卫视,http://111.167.17.186:5002/rtp/225.1.1.168:5002$天津联通
山西卫视,http://111.167.17.186:5002/rtp/225.1.1.136:5002$天津联通
陕西卫视,http://111.167.17.186:5002/rtp/225.1.1.41:5002$天津联通
甘肃卫视,http://111.167.17.186:5002/rtp/225.1.1.159:5002$天津联通
青海卫视,http://111.167.17.186:5002/rtp/225.1.1.251:5002$天津联通
新疆卫视,http://111.167.17.186:5002/rtp/225.1.1.166:5002$天津联通
西藏卫视,http://111.167.17.186:5002/rtp/225.1.1.167:5002$天津联通
三沙卫视,http://111.167.17.186:5002/rtp/225.1.1.182:5002$天津联通
兵团卫视,http://111.167.17.186:5002/rtp/225.1.1.169:5002$天津联通
山东教育卫视,http://111.167.17.186:5002/rtp/225.1.1.152:5002$天津联通
山东卫视,http://119.98.123.127:8888/rtp/239.69.1.69:10054$湖北电信
山东卫视,http://119.98.123.127:8888/rtp/239.254.96.21:8100$湖北电信
湖南卫视,http://119.98.123.127:8888/rtp/239.254.96.139:8908$湖北电信
湖南卫视,http://119.98.123.127:8888/rtp/239.254.96.15:8064$湖北电信
浙江卫视,http://119.98.123.127:8888/rtp/239.254.96.143:8932$湖北电信
浙江卫视,http://119.98.123.127:8888/rtp/239.254.96.18:8082$湖北电信
江苏卫视,http://119.98.123.127:8888/rtp/239.254.96.144:8938$湖北电信
江苏卫视,http://119.98.123.127:8888/rtp/239.254.96.17:8076$湖北电信
东方卫视,http://119.98.123.127:8888/rtp/239.254.96.142:8926$湖北电信
东方卫视,http://119.98.123.127:8888/rtp/239.254.96.2:7986$湖北电信
深圳卫视,http://119.98.123.127:8888/rtp/239.254.96.137:8896$湖北电信
深圳卫视,http://119.98.123.127:8888/rtp/239.254.96.34:8178$湖北电信
北京卫视,http://119.98.123.127:8888/rtp/239.254.96.141:8920$湖北电信
北京卫视,http://119.98.123.127:8888/rtp/239.254.96.16:8070$湖北电信
广东卫视,http://119.98.123.127:8888/rtp/239.254.96.140:8914$湖北电信
广东卫视,http://119.98.123.127:8888/rtp/239.254.96.22:8106$湖北电信
广西卫视,http://119.98.123.127:8888/rtp/239.69.1.191:10788$湖北电信
广西卫视,http://119.98.123.127:8888/rtp/239.254.96.23:8112$湖北电信
东南卫视,http://119.98.123.127:8888/rtp/239.69.1.108:10286$湖北电信
东南卫视,http://119.98.123.127:8888/rtp/239.254.96.26:8130$湖北电信
海南卫视,http://119.98.123.127:8888/rtp/239.69.1.151:10542$湖北电信
海南卫视,http://119.98.123.127:8888/rtp/239.254.96.24:8118$湖北电信
河北卫视,http://119.98.123.127:8888/rtp/239.69.1.157:10578$湖北电信
河北卫视,http://119.98.123.127:8888/rtp/239.254.96.185:9190$湖北电信
河南卫视,http://119.98.123.127:8888/rtp/239.69.1.168:10644$湖北电信
河南卫视,http://119.98.123.127:8888/rtp/239.254.96.28:8142$湖北电信
湖北卫视,http://119.98.123.127:8888/rtp/239.254.96.115:8664$湖北电信
湖北卫视,http://119.98.123.127:8888/rtp/239.254.96.1:7980$湖北电信
江西卫视,http://119.98.123.127:8888/rtp/239.69.1.126:10394$湖北电信
江西卫视,http://119.98.123.127:8888/rtp/239.254.96.27:8136$湖北电信
四川卫视,http://119.98.123.127:8888/rtp/239.69.1.169:10650$湖北电信
四川卫视,http://119.98.123.127:8888/rtp/239.254.96.90:8514$湖北电信
重庆卫视,http://119.98.123.127:8888/rtp/239.69.1.149:10530$湖北电信
重庆卫视,http://119.98.123.127:8888/rtp/239.254.96.25:8124$湖北电信
贵州卫视,http://119.98.123.127:8888/rtp/239.69.1.150:10536$湖北电信
贵州卫视,http://119.98.123.127:8888/rtp/239.254.96.31:8160$湖北电信
云南卫视,http://119.98.123.127:8888/rtp/239.254.96.30:8154$湖北电信
天津卫视,http://119.98.123.127:8888/rtp/239.69.1.68:10048$湖北电信
天津卫视,http://119.98.123.127:8888/rtp/239.254.96.29:8148$湖北电信
安徽卫视,http://119.98.123.127:8888/rtp/239.69.1.70:10060$湖北电信
安徽卫视,http://119.98.123.127:8888/rtp/239.254.96.20:8094$湖北电信
辽宁卫视,http://119.98.123.127:8888/rtp/239.69.1.71:10066$湖北电信
辽宁卫视,http://119.98.123.127:8888/rtp/239.254.96.19:8088$湖北电信
黑龙江卫视,http://119.98.123.127:8888/rtp/239.254.96.138:8902$湖北电信
黑龙江卫视,http://119.98.123.127:8888/rtp/239.254.96.92:8526$湖北电信
吉林卫视,http://119.98.123.127:8888/rtp/239.69.1.212:10914$湖北电信
吉林卫视,http://119.98.123.127:8888/rtp/239.254.96.91:8520$湖北电信
内蒙古卫视,http://119.98.123.127:8888/rtp/239.254.96.41:8220$湖北电信
宁夏卫视,http://119.98.123.127:8888/rtp/239.254.96.97:8556$湖北电信
山西卫视,http://119.98.123.127:8888/rtp/239.254.96.93:8532$湖北电信
陕西卫视,http://119.98.123.127:8888/rtp/239.254.96.186:9196$湖北电信
甘肃卫视,http://119.98.123.127:8888/rtp/239.69.2.23:11292$湖北电信
甘肃卫视,http://119.98.123.127:8888/rtp/239.254.96.187:9202$湖北电信
青海卫视,http://119.98.123.127:8888/rtp/239.254.96.95:8544$湖北电信
新疆卫视,http://119.98.123.127:8888/rtp/239.254.96.47:8256$湖北电信
西藏卫视,http://119.98.123.127:8888/rtp/239.254.96.35:8184$湖北电信
三沙卫视,http://119.98.123.127:8888/rtp/239.69.1.171:10662$湖北电信
兵团卫视,http://119.98.123.127:8888/rtp/239.254.96.48:8262$湖北电信
山东教育卫视,http://119.98.123.127:8888/rtp/239.69.1.228:11010$湖北电信
山东卫视,http://144.0.57.58:7005/rtp/239.21.1.87:5002$山东电信
湖南卫视,http://144.0.57.58:7005/rtp/239.21.1.158:5002$山东电信
浙江卫视,http://144.0.57.58:7005/rtp/239.21.1.90:5002$山东电信
江苏卫视,http://144.0.57.58:7005/rtp/239.21.1.89:5002$山东电信
东方卫视,http://144.0.57.58:7005/rtp/239.21.1.111:5002$山东电信
深圳卫视,http://144.0.57.58:7005/rtp/239.21.1.93:5002$山东电信
北京卫视,http://144.0.57.58:7005/rtp/239.21.1.88:5002$山东电信
广东卫视,http://144.0.57.58:7005/rtp/239.21.1.92:5002$山东电信
广西卫视,http://144.0.57.58:7005/rtp/239.21.2.87:5002$山东电信
东南卫视,http://144.0.57.58:7005/rtp/239.21.1.113:5002$山东电信
海南卫视,http://144.0.57.58:7005/rtp/239.21.2.14:5002$山东电信
河北卫视,http://144.0.57.58:7005/rtp/239.21.1.168:5002$山东电信
河南卫视,http://144.0.57.58:7005/rtp/239.21.2.37:5002$山东电信
湖北卫视,http://144.0.57.58:7005/rtp/239.21.1.163:5002$山东电信
江西卫视,http://144.0.57.58:7005/rtp/239.21.1.167:5002$山东电信
四川卫视,http://144.0.57.58:7005/rtp/239.21.2.15:5002$山东电信
重庆卫视,http://144.0.57.58:7005/rtp/239.21.1.233:5002$山东电信
贵州卫视,http://144.0.57.58:7005/rtp/239.21.1.166:5002$山东电信
云南卫视,http://144.0.57.58:7005/rtp/239.21.2.86:5002$山东电信
天津卫视,http://144.0.57.58:7005/rtp/239.21.1.165:5002$山东电信
安徽卫视,http://144.0.57.58:7005/rtp/239.21.1.159:5002$山东电信
辽宁卫视,http://144.0.57.58:7005/rtp/239.21.1.164:5002$山东电信
黑龙江卫视,http://144.0.57.58:7005/rtp/239.21.1.91:5002$山东电信
吉林卫视,http://144.0.57.58:7005/rtp/239.21.2.49:5002$山东电信
内蒙古卫视,http://144.0.57.58:7005/rtp/239.21.1.41:5002$山东电信
宁夏卫视,http://144.0.57.58:7005/rtp/239.21.1.44:5002$山东电信
山西卫视,http://144.0.57.58:7005/rtp/239.21.1.33:5002$山东电信
陕西卫视,http://144.0.57.58:7005/rtp/239.21.1.30:5002$山东电信
甘肃卫视,http://144.0.57.58:7005/rtp/239.21.2.22:5002$山东电信
甘肃卫视,http://144.0.57.58:7005/rtp/239.21.2.55:5002$山东电信
青海卫视,http://144.0.57.58:7005/rtp/239.21.2.85:5002$山东电信
新疆卫视,http://144.0.57.58:7005/rtp/239.21.1.45:5002$山东电信
西藏卫视,http://144.0.57.58:7005/rtp/239.21.1.46:5002$山东电信
三沙卫视,http://144.0.57.58:7005/rtp/239.21.2.9:5002$山东电信
兵团卫视,http://144.0.57.58:7005/rtp/239.21.1.234:5002$山东电信
延边卫视,http://144.0.57.58:7005/rtp/239.21.2.137:5002$山东电信
农林卫视,http://144.0.57.58:7005/rtp/239.21.1.235:5002$山东电信
山东教育卫视,http://144.0.57.58:7005/rtp/239.21.1.169:5002$山东电信

数字频道,#genre#
CHC动作电影,http://60.223.72.234:8003/rtp/226.0.2.94:8012
CHC家庭影院,http://60.223.72.234:8003/rtp/226.0.2.240:9820
CHC影迷电影,http://60.223.72.234:8003/rtp/226.0.2.93:8004
金鹰纪实,http://60.223.72.234:8003/rtp/226.0.2.194:9464
快乐垂钓,http://60.223.72.234:8003/rtp/226.0.2.214:9624
茶频道,http://60.223.72.234:8003/rtp/226.0.2.213:9616
先锋乒羽,http://60.223.72.234:8003/rtp/226.0.2.121:8880
汽摩,http://60.223.72.234:8003/rtp/226.0.2.95:8672
梨园频道,http://60.223.72.234:8003/rtp/226.0.2.115:8832
文物宝库,http://60.223.72.234:8003/rtp/226.0.2.110:8792
武术世界,http://60.223.72.234:8003/rtp/226.0.2.97:8688
乐游,http://60.223.72.234:8003/rtp/226.0.2.77:8528
生活时尚,http://60.223.72.234:8003/rtp/226.0.2.84:8584
都市剧场,http://60.223.72.234:8003/rtp/226.0.2.81:8560
游戏风云,http://60.223.72.234:8003/rtp/226.0.2.78:8536
金色学堂,http://60.223.72.234:8003/rtp/226.0.2.182:9368
动漫秀场,http://60.223.72.234:8003/rtp/226.0.2.183:9376
新动漫,http://60.223.72.234:8003/rtp/226.0.2.73:8496
